id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,relatedEventId,relatedPlayerId,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,card_type,is_goal,period_display_name,type_display_name,outcome_type_display_name,Angle,PassEndY,Length,Zone,PassEndX,Longball,ThrowIn,Chipped,Foul,OppositeRelatedEvent,Offensive,Defensive,FreekickTaken,LayOff,StandingSave,MissLeft,ShotAssist,Cross,CornerTaken,RightFoot,IntentionalAssist,BigChanceCreated,KeyPass,FirstTouch,GoalMouthY,LowRight,SmallBoxRight,BigChance,BlockedY,BlockedX,Assisted,Head,RelatedEventId,GoalMouthZ,FromCorner,ParriedSafe,Hands,KeeperSaveInSixYard,KeeperSaveInTheBox,MissRight,LeftFoot,Blocked,BoxCentre,LowCentre,ThrowinSetPiece,OutfielderBlock,SetPiece,GoalKick,HeadPass,IndividualPlay,BoxLeft,RegularPlay,OverRun,PlayerCaughtOffside,IndirectFreekickTaken,Yellow,OneOnOne,LowLeft,FastBreak,BoxRight,Feet,KeeperThrow,OutOfBoxCentre,BlockedCross,MissHigh,DirectFreekick,OutOfBoxDeepLeft,Volley,HighRight,Collected,LeadingToAttempt,DeepBoxLeft,PlayerPosition,JerseyNumber,FormationSlot,HighLeft,DivingSave,LastMan,Penalty,KeeperSaved,AerialFoul,LeadingToGoal,HighCentre,SmallBoxCentre,SixYardBlock,SmallBoxLeft,HighClaim,OutOfBoxRight,KeeperSaveObox,ParriedDanger
2890861909.0,202,22,14.0,957,52.0,51.5,22,"[91, 117, 30, 35, 38, 216, 218]",True,399047.0,39.7,34.0,,,,,,,,,,FirstHalf,Pass,Successful,3.89,34.0,17.6,Back,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890861927.0,203,22,16.0,957,39.7,34.0,22,"[91, 117, 30, 35, 37, 216, 218]",True,467913.0,38.2,64.3,,,,,,,,,,FirstHalf,Pass,Successful,1.65,64.3,20.7,Back,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890861945.0,204,22,18.0,957,38.2,64.8,22,"[91, 117, 30, 36, 37, 216, 218]",True,296319.0,44.6,93.9,,,,,,,,,,FirstHalf,Pass,Successful,1.24,93.9,20.9,Back,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890861985.0,205,22,21.0,957,44.6,93.9,22,"[91, 117, 30, 35, 38, 216, 218]",True,479288.0,36.1,71.8,,,,,,,,,,FirstHalf,Pass,Successful,4.18,71.8,17.5,Back,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890861989.0,206,22,27.0,957,34.3,61.5,22,"[91, 117, 30, 36, 38, 216, 218]",True,296319.0,38.9,43.3,,,,,,,,,,FirstHalf,Pass,Successful,5.08,43.3,13.3,Back,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862015.0,207,22,28.0,957,38.9,43.3,22,"[91, 117, 30, 36, 37, 216, 218]",True,80464.0,39.4,63.7,,,,,,,,,,FirstHalf,Pass,Successful,1.53,63.7,13.9,Back,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862041.0,208,22,32.0,957,41.2,64.9,22,"[91, 117, 30, 35, 38, 216, 218]",True,296319.0,36.3,33.4,,,,,,,,,,FirstHalf,Pass,Successful,4.48,33.4,22.0,Back,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862051.0,209,22,34.0,957,36.3,33.4,22,"[91, 119, 117, 30, 36, 38, 216, 218]",True,467913.0,62.2,28.9,,,,,,,,,,FirstHalf,Pass,Successful,6.17,28.9,27.4,Center,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862063.0,210,22,36.0,957,60.5,31.9,22,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,366116.0,67.0,41.3,,,,,,,,,,FirstHalf,Pass,Successful,0.75,41.3,9.4,Center,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862087.0,211,22,37.0,957,67.0,41.3,22,"[91, 119, 117, 30, 35, 38, 216, 218]",True,426050.0,60.8,34.5,,,,,,,,,,FirstHalf,Pass,Successful,3.76,34.5,8.0,Center,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862103.0,212,22,39.0,957,59.3,31.2,22,"[91, 119, 117, 30, 35, 38, 216, 218]",True,447689.0,54.3,15.0,,,,,,,,,,FirstHalf,Pass,Successful,4.27,15.0,12.2,Right,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862121.0,213,22,41.0,957,53.7,14.7,22,"[91, 117, 30, 35, 37, 216, 218]",True,415277.0,43.2,25.0,,,,,,,,,,FirstHalf,Pass,Successful,2.58,25.0,13.1,Back,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862155.0,214,22,44.0,957,43.2,25.0,22,"[91, 117, 30, 35, 37, 215, 218]",True,467913.0,18.9,50.6,,,,,,,,,,FirstHalf,Pass,Successful,2.54,50.6,30.9,Back,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862211.0,215,22,47.0,957,18.9,50.6,22,"[91, 117, 30, 36, 37, 215, 218]",True,321390.0,28.5,82.0,,,,,,,,,,FirstHalf,Pass,Successful,1.13,82.0,23.6,Back,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862219.0,216,22,51.0,957,28.5,82.0,22,"[91, 117, 30, 36, 37, 215, 218]",True,296319.0,32.5,95.4,,,,,,,,,,FirstHalf,Pass,Successful,1.14,95.4,10.0,Back,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862241.0,217,22,52.0,957,32.5,95.4,22,"[91, 117, 30, 35, 38, 215, 218]",True,479288.0,32.0,77.3,,,,,,,,,,FirstHalf,Pass,Successful,4.67,77.3,12.3,Back,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862273.0,218,22,53.0,957,32.0,77.3,22,"[91, 120, 128, 36, 37, 216, 218]",True,399047.0,62.6,95.1,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.36,95.1,34.3,Left,62.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862301.0,185,22,57.0,495,37.2,4.8,22,"[91, 117, 127, 36, 37, 216, 218]",True,320834.0,41.7,23.1,,,,,,,,,,FirstHalf,Pass,Successful,1.21,23.1,13.3,Back,41.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862307.0,186,23,0.0,495,41.8,23.1,23,[93],False,486734.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890941091.0,1058,23,1.0,495,39.0,26.2,23,"[91, 53]",True,486734.0,,,,,,,,,,,,FirstHalf,TakeOn,Unsuccessful,,,,Back,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862337.0,187,23,2.0,495,43.8,27.2,23,"[91, 63]",True,486734.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,Back,,,,,1.0,219.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862347.0,219,23,2.0,957,56.2,72.8,23,[64],False,447689.0,,,220.0,447689.0,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,Center,,,,,1.0,187.0,,1.0,,,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862381.0,220,23,8.0,957,0.0,0.0,23,[65],False,447689.0,,,219.0,447689.0,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,FirstHalf,Card,Successful,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862849.0,188,24,3.0,495,45.9,34.5,24,"[91, 117, 30, 132, 35, 37, 216, 218]",True,362434.0,43.6,61.9,,,,,,,,,,FirstHalf,Pass,Successful,1.7,61.9,18.8,Back,43.6,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862877.0,189,24,5.0,495,43.6,61.9,24,"[91, 119, 117, 30, 36, 37, 216, 218]",True,137512.0,61.0,92.4,,,,,,,,,,FirstHalf,Pass,Successful,0.85,92.4,27.6,Left,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862895.0,190,24,8.0,495,64.3,93.4,24,"[91, 119, 117, 30, 35, 38, 216, 218]",True,427283.0,57.2,87.4,,,,,,,,,,FirstHalf,Pass,Successful,3.64,87.4,8.5,Left,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862903.0,191,24,11.0,495,48.0,83.8,24,"[91, 117, 30, 35, 38, 216, 218]",True,349932.0,35.8,61.3,,,,,,,,,,FirstHalf,Pass,Successful,4.02,61.3,20.0,Back,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862921.0,192,24,13.0,495,35.7,60.9,24,"[91, 117, 30, 35, 38, 215, 218]",True,137512.0,14.8,54.4,,,,,,,,,,FirstHalf,Pass,Successful,3.34,54.4,22.4,Back,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862945.0,193,24,18.0,495,14.8,54.4,24,"[91, 117, 30, 36, 38, 215, 218]",True,136220.0,26.1,25.8,,,,,,,,,,FirstHalf,Pass,Successful,5.26,25.8,22.8,Back,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862951.0,194,24,21.0,495,23.6,26.4,24,"[91, 117, 30, 35, 37, 215, 218]",True,362434.0,13.6,50.1,,,,,,,,,,FirstHalf,Pass,Successful,2.15,50.1,19.2,Back,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890862989.0,195,24,23.0,495,13.6,50.1,24,"[91, 117, 30, 36, 37, 215, 218]",True,136220.0,20.4,61.8,,,,,,,,,,FirstHalf,Pass,Successful,0.84,61.8,10.7,Back,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863019.0,196,24,30.0,495,24.2,61.8,24,"[91, 120, 128, 36, 38, 217, 218]",True,137512.0,92.6,52.9,,,,,,,,,,FirstHalf,Pass,Unsuccessful,6.2,52.9,72.1,Center,92.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863017.0,221,24,33.0,957,7.0,44.0,24,[93],False,321390.0,,,,,,,,,,,,FirstHalf,KeeperPickup,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863507.0,232,24,38.0,957,13.0,45.6,24,"[91, 63]",True,321390.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,Back,,,,,,197.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863133.0,197,24,38.0,495,87.0,54.4,24,[64],False,346110.0,,,,,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,Center,,,,,,232.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863083.0,223,24,42.0,957,4.3,44.5,24,"[91, 117, 30, 132, 36, 38, 215, 218]",True,321390.0,13.1,27.0,,,,,,,,,,FirstHalf,Pass,Successful,5.37,27.0,15.1,Back,13.1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863151.0,224,24,46.0,957,24.0,34.9,24,"[91, 117, 30, 36, 37, 215, 218]",True,467913.0,25.6,71.8,,,,,,,,,,FirstHalf,Pass,Successful,1.5,71.8,25.1,Back,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863175.0,225,24,53.0,957,29.9,75.7,24,"[91, 117, 30, 36, 38, 216, 218]",True,296319.0,35.2,51.5,,,,,,,,,,FirstHalf,Pass,Successful,5.04,51.5,17.4,Back,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863195.0,226,24,55.0,957,34.5,53.0,24,"[91, 117, 30, 35, 37, 215, 218]",True,447689.0,29.1,75.0,,,,,,,,,,FirstHalf,Pass,Successful,1.93,75.0,16.0,Back,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863223.0,227,24,57.0,957,27.5,76.0,24,"[91, 117, 30, 36, 37, 216, 218]",True,296319.0,43.8,95.6,,,,,,,,,,FirstHalf,Pass,Successful,0.66,95.6,21.7,Back,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863253.0,228,25,0.0,957,43.8,95.6,25,"[91, 120, 128, 36, 38, 217, 218]",True,479288.0,77.4,88.6,,,,,,,,,,FirstHalf,Pass,Unsuccessful,6.15,88.6,35.6,Left,77.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863259.0,198,25,2.0,495,24.0,9.4,25,[93],False,320834.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863287.0,199,25,3.0,495,24.0,9.4,25,"[91, 117, 30, 36, 37, 215, 218]",True,320834.0,30.7,24.4,,,,,,,,,,FirstHalf,Pass,Successful,0.97,24.4,12.4,Back,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863303.0,200,25,5.0,495,30.7,24.4,25,"[91, 117, 30, 35, 38, 215, 218]",True,486734.0,15.9,24.1,,,,,,,,,,FirstHalf,Pass,Successful,3.15,24.1,15.5,Back,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863337.0,201,25,6.0,495,15.9,24.1,25,"[91, 117, 30, 36, 37, 215, 218]",True,362434.0,19.5,50.5,,,,,,,,,,FirstHalf,Pass,Successful,1.36,50.5,18.3,Back,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863371.0,202,25,9.0,495,27.4,52.8,25,"[91, 117, 30, 36, 37, 216, 218]",True,137512.0,36.1,60.6,,,,,,,,,,FirstHalf,Pass,Successful,0.53,60.6,10.6,Back,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863391.0,203,25,13.0,495,52.3,68.7,25,"[91, 120, 128, 36, 37, 217, 218]",True,404776.0,85.1,77.5,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.17,77.5,35.0,Center,85.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863389.0,229,25,16.0,957,14.6,22.2,25,[93],False,415277.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863421.0,230,25,16.0,957,14.6,22.2,25,"[91, 117, 30, 35, 37, 215, 218]",True,415277.0,4.1,33.9,,,,,,,,,,FirstHalf,Pass,Successful,2.52,33.9,13.6,Back,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863483.0,231,25,18.0,957,3.8,32.4,25,"[91, 117, 30, 36, 37, 215, 218]",True,321390.0,10.4,73.0,,,,,,,,,,FirstHalf,Pass,Successful,1.32,73.0,28.5,Back,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863517.0,233,25,25.0,957,15.0,76.9,25,"[91, 117, 30, 36, 38, 215, 218]",True,296319.0,26.3,75.4,,,,,,,,,,FirstHalf,Pass,Successful,6.2,75.4,11.9,Back,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863555.0,234,25,29.0,957,29.8,73.5,25,"[91, 117, 30, 35, 38, 215, 218]",True,399047.0,27.7,48.8,,,,,,,,,,FirstHalf,Pass,Successful,4.58,48.8,16.9,Back,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863565.0,235,25,34.0,957,35.4,29.5,25,"[91, 119, 117, 30, 36, 38, 216, 218]",True,80464.0,52.9,21.5,,,,,,,,,,FirstHalf,Pass,Successful,6.0,21.5,19.2,Center,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863581.0,236,25,36.0,957,52.8,21.5,25,"[91, 119, 117, 30, 36, 38, 216, 218]",True,366116.0,59.4,5.3,,,,,,,,,,FirstHalf,Pass,Successful,5.27,5.3,13.0,Right,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863605.0,237,25,38.0,957,59.5,5.3,25,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,415277.0,78.2,6.1,,,,,,,,,,FirstHalf,Pass,Successful,0.03,6.1,19.6,Right,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863621.0,238,25,42.0,957,87.3,4.9,25,"[91, 137, 126, 35, 37, 217, 218]",True,426050.0,86.9,37.6,,,,,,,,,,FirstHalf,Pass,Unsuccessful,1.59,37.6,22.2,Center,86.9,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863695.0,204,25,43.0,495,12.2,62.8,25,"[91, 94, 95, 215]",True,362434.0,23.4,61.7,,,,,,,,,,FirstHalf,Clearance,Successful,6.22,61.7,11.8,Back,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863647.0,239,25,44.0,957,77.5,37.0,25,"[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,447689.0,75.2,49.0,,,,,,,,,,FirstHalf,Pass,Successful,1.86,49.0,8.5,Center,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863671.0,240,25,45.0,957,75.0,49.0,25,"[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,399047.0,73.6,78.7,,,,,,,,,,FirstHalf,Pass,Successful,1.64,78.7,20.2,Center,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863735.0,241,25,48.0,957,74.3,79.0,25,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,479288.0,74.8,71.8,,,,,,,,,,FirstHalf,Pass,Successful,4.82,71.8,4.9,Center,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863787.0,243,25,52.0,957,68.6,76.1,25,"[91, 70]",True,109915.0,,,,,,,,,,,,FirstHalf,Dispossessed,Successful,,,,Center,,,,,,205.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863701.0,205,25,52.0,495,31.4,23.9,25,"[91, 142]",True,433572.0,,,,,,,,,,,,FirstHalf,Tackle,Unsuccessful,,,,Back,,,,,,243.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863743.0,242,25,55.0,957,65.4,73.9,25,"[91, 63]",True,109915.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,Center,,,,,1.0,206.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890863721.0,206,25,55.0,495,34.6,26.1,25,[64],False,433572.0,,,,,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,Back,,,,,1.0,242.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890864203.0,244,27,9.0,957,63.7,70.5,27,"[91, 120, 124, 128, 133, 36, 38, 217, 218]",True,447689.0,100.0,31.3,,,,,,,,,,FirstHalf,Pass,Unsuccessful,5.68,31.3,47.3,Center,100.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890864355.0,208,27,30.0,495,4.1,55.5,27,"[91, 117, 30, 36, 37, 215, 218]",True,136220.0,10.1,67.3,,,,,,,,,,FirstHalf,Pass,Successful,0.91,67.3,10.2,Back,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890864367.0,209,27,31.0,495,10.1,67.3,27,"[91, 117, 30, 35, 38, 215, 218]",True,137512.0,8.7,31.2,,,,,,,,,,FirstHalf,Pass,Successful,4.65,31.2,24.6,Back,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890864403.0,210,27,32.0,495,8.7,30.0,27,"[91, 117, 30, 36, 38, 215, 218]",True,362434.0,20.6,5.2,,,,,,,,,,FirstHalf,Pass,Successful,5.35,5.2,21.0,Back,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890864421.0,211,27,36.0,495,22.7,8.8,27,"[91, 117, 30, 35, 37, 215, 218]",True,320834.0,12.3,16.6,,,,,,,,,,FirstHalf,Pass,Successful,2.69,16.6,12.1,Back,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
